,From,To,Per run_Weight,Date_S,Date_E,Week_Count,Week_String
1249,MADHYA PRADESH,HARYANA,32.419944137571065,"Wed Jun 16, 2021",,S M T W T F S,7
1250,MADHYA PRADESH,DELHI NCT,23.252999439295095,"Wed Jun 16, 2021",,S M T W T F S,7
1251,MADHYA PRADESH,PUNJAB,33.46798271491271,"Wed Jun 16, 2021",,S M T W T F S,7
1252,UTTAR PRADESH,RAJASTHAN,269.3000620214429,"Wed Jun 16, 2021",,S M T W T F S,7
1253,UTTAR PRADESH,HARYANA,135.2653959423205,"Wed Jun 16, 2021",,S M T W T F S,7
1254,UTTAR PRADESH,DELHI NCT,97.01824786174535,"Wed Jun 16, 2021",,S M T W T F S,7
1255,UTTAR PRADESH,PUNJAB,139.63811640492784,"Wed Jun 16, 2021",,S M T W T F S,7
1256,RAJASTHAN,HARYANA,214.75762856675377,"Wed Jun 16, 2021",,S M T W T F S,7
1257,RAJASTHAN,DELHI NCT,154.03354785117799,"Wed Jun 16, 2021",,S M T W T F S,7
1258,RAJASTHAN,PUNJAB,221.7000920873966,"Wed Jun 16, 2021",,S M T W T F S,7
1259,HARYANA,DELHI NCT,209.63108351083739,"Wed Jun 16, 2021",,S M T W T F S,7
1260,HARYANA,PUNJAB,301.7214831903773,"Wed Jun 16, 2021",,S M T W T F S,7
1261,DELHI NCT,PUNJAB,576.3954707759507,"Wed Jun 16, 2021",,S M T W T F S,7
1262,ASSAM,WEST BENGAL,753.855988256729,"Mon Jun 21, 2021",,  M          ,1
1263,ASSAM,BIHAR,583.0666966567736,"Mon Jun 21, 2021",,  M          ,1
1264,ASSAM,JHARKHAND,253.07731508649746,"Mon Jun 21, 2021",,  M          ,1
1265,WEST BENGAL,BIHAR,525.6849473948479,"Mon Jun 21, 2021",,  M          ,1
1266,WEST BENGAL,JHARKHAND,228.17104086188115,"Mon Jun 21, 2021",,  M          ,1
1267,BIHAR,JHARKHAND,1108.7516440516215,"Mon Jun 21, 2021",,  M          ,1
1268,BIHAR,JHARKHAND,321.5726951618473,"Tue Jun 22, 2021",,    T        ,1
1269,BIHAR,WEST BENGAL,957.8871256191393,"Tue Jun 22, 2021",,    T        ,1
1270,BIHAR,ASSAM,310.5401792190134,"Tue Jun 22, 2021",,    T        ,1
1271,JHARKHAND,WEST BENGAL,242.84430291847536,"Tue Jun 22, 2021",,    T        ,1
1272,JHARKHAND,ASSAM,78.72839224337196,"Tue Jun 22, 2021",,    T        ,1
1273,WEST BENGAL,ASSAM,1200.7314285376146,"Tue Jun 22, 2021",,    T        ,1
1274,BIHAR,UTTAR PRADESH,500.042739200159,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1275,BIHAR,RAJASTHAN,250.47390018408893,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1276,BIHAR,MADHYA PRADESH,275.7472311060362,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1277,BIHAR,GUJARAT,330.3399365147533,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1278,BIHAR,MAHARASHTRA,715.3961929949626,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1279,UTTAR PRADESH,RAJASTHAN,79.67624710259027,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1280,UTTAR PRADESH,MADHYA PRADESH,87.7157440647992,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1281,UTTAR PRADESH,GUJARAT,105.08179251514456,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1282,UTTAR PRADESH,MAHARASHTRA,227.56895551762503,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1283,RAJASTHAN,MADHYA PRADESH,68.89075691511711,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1284,RAJASTHAN,GUJARAT,82.5298160729017,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1285,RAJASTHAN,MAHARASHTRA,178.7295742986604,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1286,MADHYA PRADESH,GUJARAT,136.5771922560922,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1287,MADHYA PRADESH,MAHARASHTRA,295.7765398298603,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1288,GUJARAT,MAHARASHTRA,654.5287373588917,"Mon Jun 07, 2021","Wed Jun 23, 2021",  M   W T   S,4
1289,RAJASTHAN,HARYANA,146.4168987869072,"Tue Jun 22, 2021",,    T        ,1
1290,RAJASTHAN,DELHI NCT,105.01659259337511,"Tue Jun 22, 2021",,    T        ,1
1291,RAJASTHAN,UTTAR PRADESH,581.9498981386432,"Tue Jun 22, 2021",,    T        ,1
1292,RAJASTHAN,BIHAR,278.9812729195671,"Tue Jun 22, 2021",,    T        ,1
1293,RAJASTHAN,WEST BENGAL,360.6992208743865,"Tue Jun 22, 2021",,    T        ,1
1294,RAJASTHAN,ASSAM,116.93611668712087,"Tue Jun 22, 2021",,    T        ,1
1295,HARYANA,DELHI NCT,10.651415769392782,"Tue Jun 22, 2021",,    T        ,1
1296,HARYANA,UTTAR PRADESH,59.02486615645061,"Tue Jun 22, 2021",,    T        ,1
1297,HARYANA,BIHAR,28.29596215568135,"Tue Jun 22, 2021",,    T        ,1
1298,HARYANA,WEST BENGAL,36.58428896189018,"Tue Jun 22, 2021",,    T        ,1
1299,HARYANA,ASSAM,11.860365743492304,"Tue Jun 22, 2021",,    T        ,1
1300,DELHI NCT,UTTAR PRADESH,50.287367307600775,"Tue Jun 22, 2021",,    T        ,1
1301,DELHI NCT,BIHAR,24.107287909355346,"Tue Jun 22, 2021",,    T        ,1
1302,DELHI NCT,WEST BENGAL,31.168686970633967,"Tue Jun 22, 2021",,    T        ,1
1303,DELHI NCT,ASSAM,10.104666175177798,"Tue Jun 22, 2021",,    T        ,1
1304,UTTAR PRADESH,BIHAR,254.88363158323344,"Tue Jun 22, 2021",,    T        ,1
1305,UTTAR PRADESH,WEST BENGAL,329.54300610784213,"Tue Jun 22, 2021",,    T        ,1
1306,UTTAR PRADESH,ASSAM,106.83549391161894,"Tue Jun 22, 2021",,    T        ,1
1307,BIHAR,WEST BENGAL,442.73622562286187,"Tue Jun 22, 2021",,    T        ,1
1308,BIHAR,ASSAM,143.53192894497542,"Tue Jun 22, 2021",,    T        ,1
1309,WEST BENGAL,ASSAM,1200.7314285376146,"Tue Jun 22, 2021",,    T        ,1
1310,ASSAM,WEST BENGAL,325.01585529937324,"Fri Jun 18, 2021",,          F  ,1
1311,ASSAM,BIHAR,251.38212611232106,"Fri Jun 18, 2021",,          F  ,1
1312,ASSAM,UTTAR PRADESH,524.3785762176161,"Fri Jun 18, 2021",,          F  ,1
1313,ASSAM,DELHI NCT,94.62747820641432,"Fri Jun 18, 2021",,          F  ,1
1314,ASSAM,HARYANA,131.9321219329189,"Fri Jun 18, 2021",,          F  ,1
1315,ASSAM,RAJASTHAN,262.6638422313564,"Fri Jun 18, 2021",,          F  ,1
1316,WEST BENGAL,BIHAR,64.5883010215175,"Fri Jun 18, 2021",,          F  ,1
1317,WEST BENGAL,UTTAR PRADESH,134.73002975098208,"Fri Jun 18, 2021",,          F  ,1
1318,WEST BENGAL,DELHI NCT,24.31289822320989,"Fri Jun 18, 2021",,          F  ,1
1319,WEST BENGAL,HARYANA,33.89768293233185,"Fri Jun 18, 2021",,          F  ,1
1320,WEST BENGAL,RAJASTHAN,67.4869433713319,"Fri Jun 18, 2021",,          F  ,1
1321,BIHAR,UTTAR PRADESH,163.46467318413238,"Fri Jun 18, 2021",,          F  ,1
1322,BIHAR,DELHI NCT,29.49824897657686,"Fri Jun 18, 2021",,          F  ,1
1323,BIHAR,HARYANA,41.12723549808745,"Fri Jun 18, 2021",,          F  ,1
1324,BIHAR,RAJASTHAN,81.88026947504186,"Fri Jun 18, 2021",,          F  ,1
1325,UTTAR PRADESH,DELHI NCT,159.10528463030008,"Fri Jun 18, 2021",,          F  ,1
1326,UTTAR PRADESH,HARYANA,221.8287775378298,"Fri Jun 18, 2021",,          F  ,1
1327,UTTAR PRADESH,RAJASTHAN,441.6392169846007,"Fri Jun 18, 2021",,          F  ,1
1328,DELHI NCT,HARYANA,102.82649678031288,"Fri Jun 18, 2021",,          F  ,1
1329,DELHI NCT,RAJASTHAN,204.71741325618825,"Fri Jun 18, 2021",,          F  ,1
1330,HARYANA,RAJASTHAN,531.6123146814809,"Fri Jun 18, 2021",,          F  ,1
1331,MAHARASHTRA,GOA,1642.0,"Mon Nov 02, 2020","Mon Nov 01, 2021",S M T W T F S,7
1332,GOA,MAHARASHTRA,1642.0,"Mon Nov 02, 2020","Sun Oct 31, 2021",S M T W T F S,7
1333,GOA,MAHARASHTRA,1642.0,"Sat Oct 24, 2020","Mon Nov 01, 2021",S M T W T F S,7
1334,GUJARAT,MADHYA PRADESH,261.53710290167123,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1335,GUJARAT,RAJASTHAN,237.5661867713855,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1336,GUJARAT,UTTAR PRADESH,474.2739530433774,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1337,GUJARAT,BIHAR,227.36244401079725,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1338,GUJARAT,WEST BENGAL,293.96043523837164,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1339,GUJARAT,ASSAM,95.29987803439703,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1340,MADHYA PRADESH,RAJASTHAN,46.770122350648265,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1341,MADHYA PRADESH,UTTAR PRADESH,93.37124576954376,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1342,MADHYA PRADESH,BIHAR,44.76129144826694,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1343,MADHYA PRADESH,WEST BENGAL,57.87256894256153,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1344,MADHYA PRADESH,ASSAM,18.76187439065073,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1345,RAJASTHAN,UTTAR PRADESH,123.61693278977341,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1346,RAJASTHAN,BIHAR,59.26078752553963,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1347,RAJASTHAN,WEST BENGAL,76.61919262597748,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1348,RAJASTHAN,ASSAM,24.839396180743226,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1349,UTTAR PRADESH,BIHAR,254.88363158323344,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1350,UTTAR PRADESH,WEST BENGAL,329.54300610784213,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1351,UTTAR PRADESH,ASSAM,106.83549391161894,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1352,BIHAR,WEST BENGAL,442.73622562286187,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1353,BIHAR,ASSAM,143.53192894497542,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1354,WEST BENGAL,ASSAM,1200.7314285376146,"Fri Jun 11, 2021","Mon Jun 21, 2021",          F  ,1
1355,ASSAM,WEST BENGAL,337.53111844065126,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1356,ASSAM,BIHAR,261.0620029737491,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1357,ASSAM,UTTAR PRADESH,544.570624574664,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1358,ASSAM,RAJASTHAN,272.7781398867634,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1359,ASSAM,MADHYA PRADESH,300.3020144004934,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1360,ASSAM,GUJARAT,359.756099723679,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1361,WEST BENGAL,BIHAR,50.68629687926799,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1362,WEST BENGAL,UTTAR PRADESH,105.7307001191412,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1363,WEST BENGAL,RAJASTHAN,52.96103463155173,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1364,WEST BENGAL,MADHYA PRADESH,58.3049117909211,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1365,WEST BENGAL,GUJARAT,69.84817501976922,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1366,BIHAR,UTTAR PRADESH,114.91009607561594,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1367,BIHAR,RAJASTHAN,57.5590398145286,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1368,BIHAR,MADHYA PRADESH,63.36686513969407,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1369,BIHAR,GUJARAT,75.91229882317846,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1370,UTTAR PRADESH,RAJASTHAN,223.76161633952012,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1371,UTTAR PRADESH,MADHYA PRADESH,246.33962296305302,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1372,UTTAR PRADESH,GUJARAT,295.1101814668479,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1373,RAJASTHAN,MADHYA PRADESH,276.1897567980479,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1374,RAJASTHAN,GUJARAT,330.8700738743159,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1375,MADHYA PRADESH,GUJARAT,944.5031710922095,"Mon Jun 14, 2021","Thu Jun 24, 2021",  M          ,1
1376,ANDHRA PRADESH,ODISHA,529.0428807580103,"Fri Jun 11, 2021","Sat Jul 03, 2021",          F  ,1
1377,ANDHRA PRADESH,WEST BENGAL,1060.9571192419899,"Fri Jun 11, 2021","Sat Jul 03, 2021",          F  ,1
1378,ODISHA,WEST BENGAL,529.0428807580103,"Fri Jun 11, 2021","Sat Jul 03, 2021",          F  ,1
1379,WEST BENGAL,ODISHA,200.78583380498137,"Thu Jun 10, 2021","Fri Jun 25, 2021",        T    ,1
1380,WEST BENGAL,ANDHRA PRADESH,500.1531915653598,"Thu Jun 10, 2021","Fri Jun 25, 2021",        T    ,1
1381,WEST BENGAL,TAMIL NADU,474.48263392642633,"Thu Jun 10, 2021","Fri Jun 25, 2021",        T    ,1
1382,WEST BENGAL,KARNATAKA,414.5783407032325,"Thu Jun 10, 2021","Fri Jun 25, 2021",        T    ,1
1383,ODISHA,ANDHRA PRADESH,72.28811657869015,"Thu Jun 10, 2021","Fri Jun 25, 2021",        T    ,1
1384,ODISHA,TAMIL NADU,68.57790079972975,"Thu Jun 10, 2021","Fri Jun 25, 2021",        T    ,1
1385,ODISHA,KARNATAKA,59.91981642656148,"Thu Jun 10, 2021","Fri Jun 25, 2021",        T    ,1
1386,ANDHRA PRADESH,TAMIL NADU,305.50599723446334,"Thu Jun 10, 2021","Fri Jun 25, 2021",        T    ,1
1387,ANDHRA PRADESH,KARNATAKA,266.9353109095866,"Thu Jun 10, 2021","Fri Jun 25, 2021",        T    ,1
1388,TAMIL NADU,KARNATAKA,848.5665319606194,"Thu Jun 10, 2021","Fri Jun 25, 2021",        T    ,1
1389,DELHI NCT,UTTAR PRADESH,735.6072494790939,"Fri Jun 18, 2021",,          F  ,1
1390,DELHI NCT,BIHAR,352.6431527609746,"Fri Jun 18, 2021",,          F  ,1
1391,DELHI NCT,WEST BENGAL,455.93780943225966,"Fri Jun 18, 2021",,          F  ,1
1392,DELHI NCT,ASSAM,147.8117883276719,"Fri Jun 18, 2021",,          F  ,1
1393,UTTAR PRADESH,BIHAR,271.234657005554,"Fri Jun 18, 2021",,          F  ,1
1394,UTTAR PRADESH,WEST BENGAL,350.6835008392886,"Fri Jun 18, 2021",,          F  ,1
1395,UTTAR PRADESH,ASSAM,113.68909163425111,"Fri Jun 18, 2021",,          F  ,1
1396,BIHAR,WEST BENGAL,471.138172172253,"Fri Jun 18, 2021",,          F  ,1
1397,BIHAR,ASSAM,152.73963759427573,"Fri Jun 18, 2021",,          F  ,1
1398,WEST BENGAL,ASSAM,1277.7594824438013,"Fri Jun 18, 2021",,          F  ,1
1399,ASSAM,WEST BENGAL,460.03427350157597,"Thu Jun 17, 2021",,        T    ,1
1400,ASSAM,BIHAR,355.81154541166217,"Thu Jun 17, 2021",,        T    ,1
1401,ASSAM,UTTAR PRADESH,742.2164593412284,"Thu Jun 17, 2021",,        T    ,1
1402,ASSAM,DELHI NCT,133.93772174553348,"Thu Jun 17, 2021",,        T    ,1
1403,WEST BENGAL,BIHAR,132.86530808139037,"Thu Jun 17, 2021",,        T    ,1
1404,WEST BENGAL,UTTAR PRADESH,277.1546336962084,"Thu Jun 17, 2021",,        T    ,1
1405,WEST BENGAL,DELHI NCT,50.01433172397718,"Thu Jun 17, 2021",,        T    ,1
1406,BIHAR,UTTAR PRADESH,413.9728050053197,"Thu Jun 17, 2021",,        T    ,1
1407,BIHAR,DELHI NCT,74.70404848773282,"Thu Jun 17, 2021",,        T    ,1
1408,UTTAR PRADESH,DELHI NCT,1433.3438980427566,"Thu Jun 17, 2021",,        T    ,1
1409,MAHARASHTRA,CHHATTISGARH,319.6924049117513,"Sun Jun 13, 2021","Thu Jul 01, 2021",S   T W T    ,4
1410,MAHARASHTRA,JHARKHAND,319.272422941539,"Sun Jun 13, 2021","Thu Jul 01, 2021",S   T W T    ,4
1411,MAHARASHTRA,WEST BENGAL,951.0351721467098,"Sun Jun 13, 2021","Thu Jul 01, 2021",S   T W T    ,4
1412,CHHATTISGARH,JHARKHAND,80.34980591066339,"Sun Jun 13, 2021","Thu Jul 01, 2021",S   T W T    ,4
1413,CHHATTISGARH,WEST BENGAL,239.34259900108788,"Sun Jun 13, 2021","Thu Jul 01, 2021",S   T W T    ,4
1414,JHARKHAND,WEST BENGAL,399.6222288522024,"Sun Jun 13, 2021","Thu Jul 01, 2021",S   T W T    ,4
1415,WEST BENGAL,ASSAM,1718.0,"Mon Jun 21, 2021",,  M          ,1
1416,ASSAM,WEST BENGAL,1638.0,"Tue Jun 22, 2021",,    T        ,1
1417,WEST BENGAL,BIHAR,1910.0,"Thu Jun 17, 2021",,S M T W T F S,7
1418,WEST BENGAL,BIHAR,1910.0,"Wed Jun 16, 2021",,S M T W T F S,7
1419,WEST BENGAL,BIHAR,1600.0,"Wed Jun 16, 2021",,S M T W T F S,7
1420,WEST BENGAL,BIHAR,1600.0,"Thu Jun 17, 2021",,S M T W T F S,7
1421,BIHAR,WEST BENGAL,1546.0,"Fri Jun 18, 2021",,      W   F  ,2
1422,WEST BENGAL,BIHAR,1546.0,"Thu Jun 17, 2021",,    T   T    ,2
1423,BIHAR,WEST BENGAL,1600.0,"Thu Jun 17, 2021",,S M T   T   S,5
1424,WEST BENGAL,BIHAR,1600.0,"Wed Jun 16, 2021",,S M   W   F S,5
1425,BIHAR,UTTAR PRADESH,586.0723309361173,"Sat Apr 24, 2021","Mon Jun 21, 2021",            S,1
1426,BIHAR,RAJASTHAN,293.5665514398948,"Sat Apr 24, 2021","Mon Jun 21, 2021",            S,1
1427,BIHAR,MADHYA PRADESH,323.18801937209184,"Sat Apr 24, 2021","Mon Jun 21, 2021",            S,1
1428,BIHAR,GUJARAT,387.17309825189614,"Sat Apr 24, 2021","Mon Jun 21, 2021",            S,1
1429,UTTAR PRADESH,RAJASTHAN,171.3781165606151,"Sat Apr 24, 2021","Mon Jun 21, 2021",            S,1
1430,UTTAR PRADESH,MADHYA PRADESH,188.67052047748282,"Sat Apr 24, 2021","Mon Jun 21, 2021",            S,1
1431,UTTAR PRADESH,GUJARAT,226.02369389801936,"Sat Apr 24, 2021","Mon Jun 21, 2021",            S,1
1432,RAJASTHAN,MADHYA PRADESH,211.53261720081701,"Sat Apr 24, 2021","Mon Jun 21, 2021",            S,1
1433,RAJASTHAN,GUJARAT,253.41205079969282,"Sat Apr 24, 2021","Mon Jun 21, 2021",            S,1
1434,MADHYA PRADESH,GUJARAT,723.3911570503917,"Sat Apr 24, 2021","Mon Jun 21, 2021",            S,1
1435,GUJARAT,MADHYA PRADESH,346.3231857914957,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1436,GUJARAT,RAJASTHAN,314.58128780273324,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1437,GUJARAT,UTTAR PRADESH,628.0258691160225,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1438,GUJARAT,BIHAR,301.0696572897486,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1439,MADHYA PRADESH,RAJASTHAN,87.60056675300281,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1440,MADHYA PRADESH,UTTAR PRADESH,174.88459804579875,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1441,MADHYA PRADESH,BIHAR,83.83802099269411,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1442,RAJASTHAN,UTTAR PRADESH,271.8564470191501,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1443,RAJASTHAN,BIHAR,130.32540753658594,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1444,UTTAR PRADESH,BIHAR,1074.7669141809713,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1445,GUJARAT,MADHYA PRADESH,346.3231857914957,"Sun Jun 06, 2021","Tue Jun 15, 2021",S            ,1
1446,GUJARAT,RAJASTHAN,314.58128780273324,"Sun Jun 06, 2021","Tue Jun 15, 2021",S            ,1
1447,GUJARAT,UTTAR PRADESH,628.0258691160225,"Sun Jun 06, 2021","Tue Jun 15, 2021",S            ,1
1448,GUJARAT,BIHAR,301.0696572897486,"Sun Jun 06, 2021","Tue Jun 15, 2021",S            ,1
1449,MADHYA PRADESH,RAJASTHAN,87.60056675300281,"Sun Jun 06, 2021","Tue Jun 15, 2021",S            ,1
1450,MADHYA PRADESH,UTTAR PRADESH,174.88459804579875,"Sun Jun 06, 2021","Tue Jun 15, 2021",S            ,1
1451,MADHYA PRADESH,BIHAR,83.83802099269411,"Sun Jun 06, 2021","Tue Jun 15, 2021",S            ,1
1452,RAJASTHAN,UTTAR PRADESH,271.8564470191501,"Sun Jun 06, 2021","Tue Jun 15, 2021",S            ,1
1453,RAJASTHAN,BIHAR,130.32540753658594,"Sun Jun 06, 2021","Tue Jun 15, 2021",S            ,1
1454,UTTAR PRADESH,BIHAR,1074.7669141809713,"Sun Jun 06, 2021","Tue Jun 15, 2021",S            ,1
1455,MAHARASHTRA,GUJARAT,329.03217574281433,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1456,MAHARASHTRA,MADHYA PRADESH,274.65559375932037,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1457,MAHARASHTRA,RAJASTHAN,249.48231574379628,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1458,MAHARASHTRA,UTTAR PRADESH,498.063153305949,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1459,MAHARASHTRA,BIHAR,238.76676144812,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1460,GUJARAT,MADHYA PRADESH,71.66759203217532,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1461,GUJARAT,RAJASTHAN,65.09897205893697,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1462,GUJARAT,UTTAR PRADESH,129.96271581007346,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1463,GUJARAT,BIHAR,62.30289584162858,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1464,MADHYA PRADESH,RAJASTHAN,87.60056675300281,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1465,MADHYA PRADESH,UTTAR PRADESH,174.88459804579875,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1466,MADHYA PRADESH,BIHAR,83.83802099269411,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1467,RAJASTHAN,UTTAR PRADESH,271.8564470191501,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1468,RAJASTHAN,BIHAR,130.32540753658594,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1469,UTTAR PRADESH,BIHAR,1074.7669141809713,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1470,MAHARASHTRA,GUJARAT,329.03217574281433,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1471,MAHARASHTRA,MADHYA PRADESH,274.65559375932037,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1472,MAHARASHTRA,RAJASTHAN,249.48231574379628,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1473,MAHARASHTRA,UTTAR PRADESH,498.063153305949,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1474,MAHARASHTRA,BIHAR,238.76676144812,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1475,GUJARAT,MADHYA PRADESH,71.66759203217532,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1476,GUJARAT,RAJASTHAN,65.09897205893697,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1477,GUJARAT,UTTAR PRADESH,129.96271581007346,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1478,GUJARAT,BIHAR,62.30289584162858,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1479,MADHYA PRADESH,RAJASTHAN,87.60056675300281,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1480,MADHYA PRADESH,UTTAR PRADESH,174.88459804579875,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1481,MADHYA PRADESH,BIHAR,83.83802099269411,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1482,RAJASTHAN,UTTAR PRADESH,271.8564470191501,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1483,RAJASTHAN,BIHAR,130.32540753658594,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1484,UTTAR PRADESH,BIHAR,1074.7669141809713,"Wed Jun 09, 2021","Fri Jun 18, 2021",      W      ,1
1485,BIHAR,UTTAR PRADESH,501.9734061468778,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1486,BIHAR,RAJASTHAN,251.4409808797804,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1487,BIHAR,MADHYA PRADESH,276.81189222999774,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1488,BIHAR,GUJARAT,331.6153802850805,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1489,BIHAR,MAHARASHTRA,718.1583404582636,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1490,UTTAR PRADESH,RAJASTHAN,79.98387740028365,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
1491,UTTAR PRADESH,MADHYA PRADESH,88.05441489130422,"Tue Jun 08, 2021","Thu Jun 17, 2021",    T        ,1
